label,precision,recall,f1-score,support
T1566.001_1afaec09315ab71fdfb167175e8a019a_I,0.6893939393939394,0.4375,0.5352941176470588,208.0
T1564.001_dce51e632abdfe5392c7c1f942ac9273_I,0.22580645161290322,0.07954545454545454,0.11764705882352941,88.0
T1090.001_ba343199a4f15ed6b57eb52412f62e4e_I,1.0,0.8947368421052632,0.9444444444444444,19.0
T1123_372e6f46fca18e4f1b43209c20ffafa2_I,0.6413043478260869,0.7564102564102564,0.6941176470588235,78.0
T1003.002_7fa4ea18694f2552547b65e23952cabb_I,1.0,0.7894736842105263,0.8823529411764706,76.0
T1112_fa4ba6a06b4a5cd955ea5a60fae24281_I,1.0,1.0,1.0,44.0
T1137_12ad9edefc86af07700fbf49bfdac6ba_B,1.0,1.0,1.0,19.0
T1057_5a39d7ed-45c9-4a79-b581-e5fb99e24f65_B,1.0,1.0,1.0,25.0
T1112_ba6f6214dbd17c54001e0a163b60f151_I,1.0,1.0,1.0,42.0
T1562.004_41627f71f968225b9f162cb76d16bd9d_B,0.058823529411764705,0.05555555555555555,0.05714285714285714,18.0
T1547.009_501af516bd8b24fee0c7c650ae5cc861_B,0.3333333333333333,0.2222222222222222,0.26666666666666666,18.0
T1113_316251ed-6a28-4013-812b-ddf5b5b007f8_B,1.0,1.0,1.0,18.0
T1016_14a21534-350f-4d83-9dd7-3c56b93a0c17_B,1.0,1.0,1.0,15.0
T1059.003_f38e58deb7ad20b5538ca40db7b7b4f8_I,0.15463917525773196,0.14705882352941177,0.1507537688442211,102.0
T1059.001_bfff9006-d1fb-46ce-b173-92cb04e9a031_B,0.9565217391304348,0.9565217391304348,0.9565217391304348,23.0
T1204.002_522f3f35cd013e63830fa555495a0081_B,1.0,0.8666666666666667,0.9285714285714286,15.0
T1105_c76968acda4aa1673dadcd67f3ab7664_I,0.752442996742671,0.5907928388746803,0.66189111747851,391.0
T1135_530e47c6-8592-42bf-91df-c59ffbd8541b_B,1.0,1.0,1.0,20.0
T1018_26c8b8b5-7b5b-4de1-a128-7d37fb14f517_B,0.9333333333333333,0.8235294117647058,0.875,17.0
T1547_fe9eeee9a7b339089e5fa634b08522c1_B,1.0,1.0,1.0,25.0
T1564.004_76b6066fe170d38215251102e42be973_B,1.0,0.85,0.918918918918919,20.0
T1059.003_6c318ef0339d74d909ad556681b6493e_B,0.7058823529411765,0.75,0.7272727272727273,16.0
T1112_cab7b85611a290c0769546bfa9d6f962_I,1.0,1.0,1.0,32.0
T1548.002_665432a4-42e7-4ee1-af19-a9a8c9455d0c_I,1.0,0.8833333333333333,0.9380530973451328,60.0
T1046_5a4cb2be-2684-4801-9355-3a90c91e0004_B,1.0,1.0,1.0,17.0
T1137.002_e2af3c3ab1b0f659c874b8af58c49759_I,1.0,0.99,0.9949748743718593,100.0
T1059.001_702bfdd2-9947-4eda-b551-c3a1ea9a59a2_B,1.0,1.0,1.0,22.0
T1496_46da2385-cf37-49cb-ba4b-a739c7a19de4_B,0.0,0.0,0.0,20.0
T1566.001_1afaec09315ab71fdfb167175e8a019a_B,0.0,0.0,0.0,26.0
T1560_a1ee301b0508747b468d578a14e5c1a5_B,0.5714285714285714,0.14285714285714285,0.22857142857142856,28.0
T1007_9d03c91bdae5a80f17f89c987942b5a8_B,0.9545454545454546,0.9130434782608695,0.9333333333333333,23.0
T1033_bd527b63-9f9e-46e0-9816-b8434d2b8989_B,1.0,1.0,1.0,21.0
T1562.002_6a8d25d65a7d481dc479f89c62af1e6a_B,1.0,1.0,1.0,17.0
T1112_e7a987cbef27263e666e5b096488dc55_B,0.6923076923076923,0.5,0.5806451612903226,18.0
T1112_ba6f6214dbd17c54001e0a163b60f151_B,0.9411764705882353,0.7619047619047619,0.8421052631578947,21.0
T1047_ac2764f7a67a9ce92b54e8e59b361838_B,1.0,1.0,1.0,23.0
T1070.005_1f91076e2be2014cc7b4f1296de02fd6_B,0.9615384615384616,1.0,0.9803921568627451,25.0
T1112_35c0360d226cf38104f300d9d57ce60e_I,1.0,0.7291666666666666,0.8433734939759037,48.0
T1564.003_9a2edad4053a2b59fb9167a9bc29e7dc_B,0.9523809523809523,1.0,0.975609756097561,20.0
T1490_c8f329d2847ede593b6cb4a1ec6120fb_B,1.0,1.0,1.0,21.0
T1040_6881a4589710d53f0c146e91db513f01_I,0.18584070796460178,0.21,0.19718309859154928,100.0
T1047_09e0f9cf2eb803a1c35deeecf3665fad_B,1.0,1.0,1.0,17.0
T1547.004_0856714c9810ac55b53e9964d02958a0_B,0.52,0.6842105263157895,0.5909090909090909,19.0
T1112_7fe6a66d03f4dbfc022609ba311c2b11_B,0.9230769230769231,0.9230769230769231,0.9230769230769231,26.0
T1546.013_f9a968af61d36983448c74cca5464e17_I,0.8909774436090225,0.8777777777777778,0.8843283582089553,270.0
T1074.001_4e97e699-93d7-4040-b5a3-2e906a58199e_B,1.0,0.5769230769230769,0.7317073170731707,26.0
T1087.001_feaced8f-f43f-452a-9500-a5219488abb8_B,1.0,1.0,1.0,16.0
T1112_fd992e8ecfdac9b56dd6868904044827_I,1.0,1.0,1.0,34.0
T1574.001_63bbedafba2f541552ac3579e9e3737b_I,0.9230769230769231,0.5903083700440529,0.7201074787281684,1362.0
T1497.001_1258b063-27d6-489b-a677-4807faacf868_B,1.0,1.0,1.0,15.0
T1137_12ad9edefc86af07700fbf49bfdac6ba_I,0.8048780487804879,0.44,0.5689655172413793,225.0
T1003_18f31c311ac208802e88ab8d5af8603e_B,1.0,1.0,1.0,27.0
T1119_344e7eaf650763e0d3e9f02e62c1cf4b_B,1.0,0.42105263157894735,0.5925925925925926,19.0
T1112_257313a3c93e3bb7dfb60d6753b09e34_I,1.0,1.0,1.0,46.0
T1105_e6715e61f5df646692c624b3499384c4_I,0.946164199192463,0.7254901960784313,0.8212616822429907,969.0
T1491_47d08617-5ce1-424a-8cc5-c9c978ce6bf9_B,0.9,0.5,0.6428571428571429,18.0
